tijd,positie1,positie2
1.2140042800856017e-02,1.9208070449674002e-04,4.1940248393159622e-04
1.2140642812856256e-02,1.9209559861548353e-04,4.1946750757251589e-04
1.2141242824856496e-02,1.9211049274956102e-04,4.1953253625363711e-04
1.2141842836856737e-02,1.9212538689901410e-04,4.1959756997495993e-04
1.2142442848856976e-02,1.9214028106388445e-04,4.1966260873648441e-04
1.2143042860857217e-02,1.9215517524421392e-04,4.1972765253821043e-04
1.2143642872857456e-02,1.9217006944004445e-04,4.1979270138013810e-04
1.2144242884857697e-02,1.9218496365141802e-04,4.1985775526226737e-04
1.2144842896857936e-02,1.9219985787837676e-04,4.1992281418459825e-04
1.2145442908858176e-02,1.9221475212096294e-04,4.1998787814713072e-04
1.2146042920858417e-02,1.9222964637921882e-04,4.2005294714986480e-04
1.2146642932858656e-02,1.9224454065318690e-04,4.2011802119280048e-04
1.2147242944858897e-02,1.9225943494290969e-04,4.2018310027593775e-04
1.2147842956859136e-02,1.9227432924842985e-04,4.2024818439927668e-04
1.2148442968859377e-02,1.9228922356979010e-04,4.2031327356281716e-04
1.2149042980859616e-02,1.9230411790703333e-04,4.2037836776655929e-04
1.2149642992859857e-02,1.9231901226020247e-04,4.2044346701050302e-04
1.2150243004860097e-02,1.9233390662934058e-04,4.2050857129464835e-04
1.2150843016860336e-02,1.9234880101449083e-04,4.2057368061899529e-04
1.2151443028860577e-02,1.9236369541569646e-04,4.2063879498354382e-04
1.2152043040860816e-02,1.9237858983300090e-04,4.2070391438829395e-04
1.2152643052861057e-02,1.9239348426644762e-04,4.2076903883324568e-04
1.2153243064861296e-02,1.9240837871608015e-04,4.2083416831839902e-04
1.2153843076861537e-02,1.9242327318194226e-04,4.2089930284375400e-04
1.2154443088861776e-02,1.9243816766407768e-04,4.2096444240931059e-04
1.2155043100862016e-02,1.9245306216253037e-04,4.2102958701506873e-04
1.2155643112862257e-02,1.9246795667734432e-04,4.2109473666102851e-04
1.2156243124862496e-02,1.9248285120856365e-04,4.2115989134718990e-04
1.2156843136862737e-02,1.9249774575623259e-04,4.2122505107355289e-04
1.2157443148862976e-02,1.9251264032039546e-04,4.2129021584011748e-04
1.2158043160863217e-02,1.9252753490109670e-04,4.2135538564688367e-04
1.2158643172863456e-02,1.9254242949838087e-04,4.2142056049385151e-04
1.2159243184863696e-02,1.9255732411229263e-04,4.2148574038102090e-04
1.2159843196863937e-02,1.9257221874287674e-04,4.2155092530839195e-04
1.2160443208864176e-02,1.9258711339017806e-04,4.2161611527596454e-04
1.2161043220864417e-02,1.9260200805424162e-04,4.2168131028373878e-04
1.2161643232864656e-02,1.9261690273511244e-04,4.2174651033171463e-04
1.2162243244864897e-02,1.9263179743283579e-04,4.2181171541989207e-04
1.2162843256865136e-02,1.9264669214745690e-04,4.2187692554827112e-04
1.2163443268865377e-02,1.9266158687902127e-04,4.2194214071685177e-04
1.2164043280865617e-02,1.9267648162757441e-04,4.2200736092563407e-04
1.2164643292865856e-02,1.9269137639316191e-04,4.2207258617461791e-04
1.2165243304866097e-02,1.9270627117582958e-04,4.2213781646380341e-04
1.2165843316866336e-02,1.9272116597562325e-04,4.2220305179319046e-04
1.2166443328866577e-02,1.9273606079258889e-04,4.2226829216277916e-04
1.2167043340866816e-02,1.9275095562677259e-04,4.2233353757256946e-04
1.2167643352867057e-02,1.9276585047822055e-04,4.2239878802256137e-04
1.2168243364867297e-02,1.9278074534697905e-04,4.2246404351275487e-04
1.2168843376867536e-02,1.9279564023309454e-04,4.2252930404314997e-04
1.2169443388867777e-02,1.9281053513661351e-04,4.2259456961374667e-04
1.2170043400868016e-02,1.9282543005758266e-04,4.2265984022454503e-04
1.2170643412868257e-02,1.9284032499604869e-04,4.2272511587554493e-04
1.2171243424868496e-02,1.9285521995205846e-04,4.2279039656674649e-04
1.2171843436868737e-02,1.9287011492565896e-04,4.2285568229814965e-04
1.2172443448868977e-02,1.9288500991689731e-04,4.2292097306975435e-04
1.2173043460869216e-02,1.9289990492582068e-04,4.2298626888156071e-04
1.2173643472869457e-02,1.9291479995247642e-04,4.2305156973356867e-04
1.2174243484869696e-02,1.9292969499691196e-04,4.2311687562577823e-04
1.2174843496869937e-02,1.9294459005917479e-04,4.2318218655818944e-04
1.2175443508870176e-02,1.9295948513931263e-04,4.2324750253080220e-04
1.2176043520870417e-02,1.9297438023737324e-04,4.2331282354361656e-04
1.2176643532870656e-02,1.9298927535340451e-04,4.2337814959663258e-04
1.2177243544870897e-02,1.9300417048745446e-04,4.2344348068985019e-04
1.2177843556871137e-02,1.9301906563957115e-04,4.2350881682326935e-04
1.2178443568871376e-02,1.9303396080980287e-04,4.2357415799689017e-04
1.2179043580871617e-02,1.9304885599819797e-04,4.2363950421071258e-04
1.2179643592871856e-02,1.9306375120480492e-04,4.2370485546473660e-04
1.2180243604872097e-02,1.9307864642967225e-04,4.2377021175896227e-04
1.2180843616872336e-02,1.9309354167284872e-04,4.2383557309338949e-04
1.2181443628872577e-02,1.9310843693438312e-04,4.2390093946801830e-04
1.2182043640872817e-02,1.9312333221432437e-04,4.2396631088284877e-04
1.2182643652873056e-02,1.9313822751272156e-04,4.2403168733788079e-04
1.2183243664873297e-02,1.9315312282962380e-04,4.2409706883311446e-04
1.2183843676873536e-02,1.9316801816508043e-04,4.2416245536854973e-04
1.2184443688873777e-02,1.9318291351914083e-04,4.2422784694418661e-04
1.2185043700874016e-02,1.9319780889185455e-04,4.2429324356002508e-04
1.2185643712874257e-02,1.9321270428327119e-04,4.2435864521606515e-04
1.2186243724874497e-02,1.9322759969344049e-04,4.2442405191230682e-04
1.2186843736874736e-02,1.9324249512241241e-04,4.2448946364875015e-04
1.2187443748874977e-02,1.9325739057023686e-04,4.2455488042539503e-04
1.2188043760875216e-02,1.9327228603696400e-04,4.2462030224224155e-04
1.2188643772875457e-02,1.9328718152264405e-04,4.2468572909928963e-04
1.2189243784875696e-02,1.9330207702732737e-04,4.2475116099653936e-04
1.2189843796875937e-02,1.9331697255106447e-04,4.2481659793399068e-04
1.2190443808876177e-02,1.9333186809390585e-04,4.2488203991164361e-04
1.2191043820876418e-02,1.9334676365590235e-04,4.2494748692949814e-04
1.2191643832876657e-02,1.9336165923710473e-04,4.2501293898755427e-04
1.2192243844876896e-02,1.9337655483756395e-04,4.2507839608581206e-04
1.2192843856877137e-02,1.9339145045733108e-04,4.2514385822427139e-04
1.2193443868877376e-02,1.9340634609645737e-04,4.2520932540293237e-04
1.2194043880877617e-02,1.9342124175499413e-04,4.2527479762179490e-04
1.2194643892877857e-02,1.9343613743299276e-04,4.2534027488085909e-04
1.2195243904878098e-02,1.9345103313050485e-04,4.2540575718012487e-04
1.2195843916878337e-02,1.9346592884758208e-04,4.2547124451959226e-04
1.2196443928878576e-02,1.9348082458427629e-04,4.2553673689926124e-04
1.2197043940878817e-02,1.9349572034063942e-04,4.2560223431913183e-04
1.2197643952879056e-02,1.9351061611672349e-04,4.2566773677920407e-04
1.2198243964879297e-02,1.9352551191258071e-04,4.2573324427947786e-04
1.2198843976879536e-02,1.9354040772826336e-04,4.2579875681995324e-04
1.2199443988879777e-02,1.9355530356382394e-04,4.2586427440063028e-04
1.2200044000880017e-02,1.9357019941931492e-04,4.2592979702150893e-04
1.2200644012880256e-02,1.9358509529478898e-04,4.2599532468258917e-04
1.2201244024880497e-02,1.9359999119029897e-04,4.2606085738387101e-04
1.2201844036880736e-02,1.9361488710589782e-04,4.2612639512535445e-04
1.2202444048880977e-02,1.9362978304163857e-04,4.2619193790703949e-04
1.2203044060881216e-02,1.9364467899757440e-04,4.2625748572892614e-04
1.2203644072881457e-02,1.9365957497375860e-04,4.2632303859101438e-04
1.2204244084881697e-02,1.9367447097024462e-04,4.2638859649330428e-04
1.2204844096881938e-02,1.9368936698708597e-04,4.2645415943579572e-04
1.2205444108882177e-02,1.9370426302433642e-04,4.2651972741848882e-04
1.2206044120882416e-02,1.9371915908204972e-04,4.2658530044138352e-04
1.2206644132882657e-02,1.9373405516027984e-04,4.2665087850447982e-04
1.2207244144882896e-02,1.9374895125908080e-04,4.2671646160777772e-04
1.2207844156883137e-02,1.9376384737850684e-04,4.2678204975127722e-04
1.2208444168883377e-02,1.9377874351861227e-04,4.2684764293497832e-04
1.2209044180883618e-02,1.9379363967945152e-04,4.2691324115888102e-04
1.2209644192883857e-02,1.9380853586107915e-04,4.2697884442298537e-04
1.2210244204884096e-02,1.9382343206354995e-04,4.2704445272729127e-04
1.2210844216884337e-02,1.9383832828691870e-04,4.2711006607179882e-04
1.2211444228884576e-02,1.9385322453124035e-04,4.2717568445650798e-04
1.2212044240884817e-02,1.9386812079656999e-04,4.2724130788141868e-04
1.2212644252885057e-02,1.9388301708296287e-04,4.2730693634653104e-04
1.2213244264885298e-02,1.9389791339047432e-04,4.2737256985184499e-04
1.2213844276885537e-02,1.9391280971915983e-04,4.2743820839736060e-04
1.2214444288885776e-02,1.9392770606907508e-04,4.2750385198307776e-04
1.2215044300886017e-02,1.9394260244027573e-04,4.2756950060899652e-04
1.2215644312886256e-02,1.9395749883281769e-04,4.2763515427511693e-04
1.2216244324886497e-02,1.9397239524675697e-04,4.2770081298143888e-04
1.2216844336886737e-02,1.9398729168214969e-04,4.2776647672796250e-04
1.2217444348886978e-02,1.9400218813905211e-04,4.2783214551468771e-04
1.2218044360887217e-02,1.9401708461752067e-04,4.2789781934161452e-04
1.2218644372887458e-02,1.9403198111761193e-04,4.2796349820874293e-04
1.2219244384887697e-02,1.9404687763938247e-04,4.2802918211607295e-04
1.2219844396887936e-02,1.9406177418288914e-04,4.2809487106360456e-04
1.2220444408888177e-02,1.9407667074818887e-04,4.2816056505133783e-04
1.2221044420888416e-02,1.9409156733533875e-04,4.2822626407927264e-04
1.2221644432888657e-02,1.9410646394439594e-04,4.2829196814740911e-04
1.2222244444888897e-02,1.9412136057541778e-04,4.2835767725574712e-04
1.2222844456889138e-02,1.9413625722846178e-04,4.2842339140428679e-04
1.2223444468889377e-02,1.9415115390358551e-04,4.2848911059302806e-04
1.2224044480889616e-02,1.9416605060084671e-04,4.2855483482197093e-04
1.2224644492889857e-02,1.9418094732030322e-04,4.2862056409111540e-04
1.2225244504890096e-02,1.9419584406201311e-04,4.2868629840046147e-04
1.2225844516890337e-02,1.9421074082603450e-04,4.2875203775000914e-04
1.2226444528890577e-02,1.9422563761242569e-04,4.2881778213975846e-04
1.2227044540890818e-02,1.9424053442124506e-04,4.2888353156970933e-04
1.2227644552891057e-02,1.9425543125255117e-04,4.2894928603986186e-04
1.2228244564891296e-02,1.9427032810640272e-04,4.2901504555021598e-04
1.2228844576891537e-02,1.9428522498285853e-04,4.2908081010077165e-04
1.2229444588891776e-02,1.9430012188197755e-04,4.2914657969152898e-04
1.2230044600892017e-02,1.9431501880381888e-04,4.2921235432248790e-04
1.2230644612892257e-02,1.9432991574844176e-04,4.2927813399364848e-04
1.2231244624892498e-02,1.9434481271590561e-04,4.2934391870501061e-04
1.2231844636892737e-02,1.9435970970626989e-04,4.2940970845657434e-04
1.2232444648892978e-02,1.9437460671959430e-04,4.2947550324833972e-04
1.2233044660893217e-02,1.9438950375593857e-04,4.2954130308030665e-04
1.2233644672893456e-02,1.9440440081536269e-04,4.2960710795247523e-04
1.2234244684893697e-02,1.9441929789792669e-04,4.2967291786484541e-04
1.2234844696893937e-02,1.9443419500369080e-04,4.2973873281741719e-04
1.2235444708894178e-02,1.9444909213271535e-04,4.2980455281019058e-04
1.2236044720894417e-02,1.9446398928506082e-04,4.2987037784316556e-04
1.2236644732894658e-02,1.9447888646078788e-04,4.2993620791634214e-04
1.2237244744894897e-02,1.9449378365995728e-04,4.3000204302972032e-04
1.2237844756895136e-02,1.9450868088262996e-04,4.3006788318330016e-04
1.2238444768895377e-02,1.9452357812886693e-04,4.3013372837708155e-04
1.2239044780895617e-02,1.9453847539872940e-04,4.3019957861106458e-04
1.2239644792895858e-02,1.9455337269227868e-04,4.3026543388524922e-04
1.2240244804896097e-02,1.9456827000957630e-04,4.3033129419963546e-04
1.2240844816896338e-02,1.9458316735068389e-04,4.3039715955422330e-04
1.2241444828896577e-02,1.9459806471566315e-04,4.3046302994901274e-04
1.2242044840896818e-02,1.9461296210457603e-04,4.3052890538400378e-04
1.2242644852897057e-02,1.9462785951748459e-04,4.3059478585919642e-04
1.2243244864897296e-02,1.9464275695445097e-04,4.3066067137459066e-04
1.2243844876897537e-02,1.9465765441553754e-04,4.3072656193018655e-04
1.2244444888897777e-02,1.9467255190080678e-04,4.3079245752598405e-04
1.2245044900898018e-02,1.9468744941032135e-04,4.3085835816198309e-04
1.2245644912898257e-02,1.9470234694414395e-04,4.3092426383818379e-04
1.2246244924898498e-02,1.9471724450233755e-04,4.3099017455458608e-04
1.2246844936898737e-02,1.9473214208496519e-04,4.3105609031118998e-04
1.2247444948898976e-02,1.9474703969209011e-04,4.3112201110799547e-04
1.2248044960899217e-02,1.9476193732377556e-04,4.3118793694500257e-04
1.2248644972899457e-02,1.9477683498008520e-04,4.3125386782221132e-04
1.2249244984899698e-02,1.9479173266108253e-04,4.3131980373962162e-04
1.2249844996899937e-02,1.9480663036683141e-04,4.3138574469723357e-04
1.2250445008900178e-02,1.9482152809739578e-04,4.3145169069504712e-04
1.2251045020900417e-02,1.9483642585283969e-04,4.3151764173306222e-04
1.2251645032900656e-02,1.9485132363322743e-04,4.3158359781127897e-04
1.2252245044900897e-02,1.9486622143862330e-04,4.3164955892969733e-04
1.2252845056901137e-02,1.9488111926909191e-04,4.3171552508831728e-04
1.2253445068901378e-02,1.9489601712469789e-04,4.3178149628713889e-04
1.2254045080901617e-02,1.9491091500550609e-04,4.3184747252616204e-04
1.2254645092901858e-02,1.9492581291158145e-04,4.3191345380538679e-04
1.2255245104902097e-02,1.9494071084298913e-04,4.3197944012481320e-04
1.2255845116902338e-02,1.9495560879979437e-04,4.3204543148444115e-04
1.2256445128902577e-02,1.9497050678206267e-04,4.3211142788427076e-04
1.2257045140902817e-02,1.9498540478985954e-04,4.3217742932430197e-04
1.2257645152903058e-02,1.9500030282325074e-04,4.3224343580453478e-04
1.2258245164903297e-02,1.9501520088230207e-04,4.3230944732496919e-04
1.2258845176903538e-02,1.9503009896707960e-04,4.3237546388560520e-04
1.2259445188903777e-02,1.9504499707764954e-04,4.3244148548644281e-04
1.2260045200904018e-02,1.9505989521407819e-04,4.3250751212748208e-04
1.2260645212904257e-02,1.9507479337643207e-04,4.3257354380872289e-04
1.2261245224904497e-02,1.9508969156477774e-04,4.3263958053016535e-04
1.2261845236904738e-02,1.9510458977918202e-04,4.3270562229180942e-04
1.2262445248904977e-02,1.9511948801971188e-04,4.3277166909365503e-04
1.2263045260905218e-02,1.9513438628643436e-04,4.3283772093570229e-04
1.2263645272905457e-02,1.9514928457941674e-04,4.3290377781795116e-04
1.2264245284905698e-02,1.9516418289872641e-04,4.3296983974040163e-04
1.2264845296905937e-02,1.9517908124443094e-04,4.3303590670305375e-04
1.2265445308906176e-02,1.9519397961659799e-04,4.3310197870590741e-04
1.2266045320906417e-02,1.9520887801529544e-04,4.3316805574896268e-04
1.2266645332906657e-02,1.9522377644059133e-04,4.3323413783221960e-04
1.2267245344906898e-02,1.9523867489255382e-04,4.3330022495567812e-04
1.2267845356907137e-02,1.9525357337125122e-04,4.3336631711933819e-04
1.2268445368907378e-02,1.9526847187675204e-04,4.3343241432319991e-04
1.2269045380907617e-02,1.9528337040912493e-04,4.3349851656726324e-04
1.2269645392907858e-02,1.9529826896843864e-04,4.3356462385152816e-04
1.2270245404908097e-02,1.9531316755476218e-04,4.3363073617599474e-04
1.2270845416908337e-02,1.9532806616816457e-04,4.3369685354066286e-04
1.2271445428908578e-02,1.9534296480871514e-04,4.3376297594553258e-04
1.2272045440908817e-02,1.9535786347648330e-04,4.3382910339060396e-04
1.2272645452909058e-02,1.9537276217153866e-04,4.3389523587587689e-04
1.2273245464909297e-02,1.9538766089395094e-04,4.3396137340135147e-04
1.2273845476909538e-02,1.9540255964379003e-04,4.3402751596702765e-04
1.2274445488909777e-02,1.9541745842112596e-04,4.3409366357290542e-04
1.2275045500910017e-02,1.9543235722602900e-04,4.3415981621898480e-04
1.2275645512910258e-02,1.9544725605856952e-04,4.3422597390526578e-04
1.2276245524910497e-02,1.9546215491881801e-04,4.3429213663174836e-04
1.2276845536910738e-02,1.9547705380684521e-04,4.3435830439843260e-04
1.2277445548910977e-02,1.9549195272272192e-04,4.3442447720531838e-04
1.2278045560911218e-02,1.9550685166651920e-04,4.3449065505240581e-04
1.2278645572911457e-02,1.9552175063830825e-04,4.3455683793969485e-04
1.2279245584911697e-02,1.9553664963816036e-04,4.3462302586718543e-04
1.2279845596911938e-02,1.9555154866614705e-04,4.3468921883487767e-04
1.2280445608912177e-02,1.9556644772233999e-04,4.3475541684277150e-04
1.2281045620912418e-02,1.9558134680681104e-04,4.3482161989086694e-04
1.2281645632912657e-02,1.9559624591963210e-04,4.3488782797916403e-04
1.2282245644912898e-02,1.9561114506087536e-04,4.3495404110766267e-04
1.2282845656913137e-02,1.9562604423061316e-04,4.3502025927636290e-04
1.2283445668913378e-02,1.9564094342891796e-04,4.3508648248526480e-04
1.2284045680913618e-02,1.9565584265586239e-04,4.3515271073436829e-04
1.2284645692913857e-02,1.9567074191151926e-04,4.3521894402367333e-04
1.2285245704914098e-02,1.9568564119596150e-04,4.3528518235318002e-04
1.2285845716914337e-02,1.9570054050926233e-04,4.3535142572288831e-04
1.2286445728914578e-02,1.9571543985149494e-04,4.3541767413279820e-04
1.2287045740914817e-02,1.9573033922273288e-04,4.3548392758290970e-04
1.2287645752915058e-02,1.9574523862304978e-04,4.3555018607322285e-04
1.2288245764915297e-02,1.9576013805251935e-04,4.3561644960373754e-04
1.2288845776915537e-02,1.9577503751121560e-04,4.3568271817445389e-04
1.2289445788915778e-02,1.9578993699921268e-04,4.3574899178537178e-04
1.2290045800916017e-02,1.9580483651658484e-04,4.3581527043649133e-04
1.2290645812916258e-02,1.9581973606340656e-04,4.3588155412781248e-04
1.2291245824916497e-02,1.9583463563975249e-04,4.3594784285933523e-04
1.2291845836916738e-02,1.9584953524569740e-04,4.3601413663105958e-04
1.2292445848916977e-02,1.9586443488131628e-04,4.3608043544298553e-04
1.2293045860917217e-02,1.9587933454668423e-04,4.3614673929511308e-04
1.2293645872917458e-02,1.9589423424187661e-04,4.3621304818744223e-04
1.2294245884917697e-02,1.9590913396696881e-04,4.3627936211997303e-04
1.2294845896917938e-02,1.9592403372203652e-04,4.3634568109270538e-04
1.2295445908918177e-02,1.9593893350715552e-04,4.3641200510563939e-04
1.2296045920918418e-02,1.9595383332240185e-04,4.3647833415877500e-04
1.2296645932918657e-02,1.9596873316785158e-04,4.3654466825211220e-04
1.2297245944918898e-02,1.9598363304358109e-04,4.3661100738565101e-04
1.2297845956919138e-02,1.9599853294966686e-04,4.3667735155939141e-04
1.2298445968919377e-02,1.9601343288618554e-04,4.3674370077333342e-04
1.2299045980919618e-02,1.9602833285321396e-04,4.3681005502747703e-04
1.2299645992919857e-02,1.9604323285082916e-04,4.3687641432182229e-04
1.2300246004920098e-02,1.9605813287910828e-04,4.3694277865636910e-04
1.2300846016920337e-02,1.9607303293812868e-04,4.3700914803111756e-04
1.2301446028920578e-02,1.9608793302796794e-04,4.3707552244606762e-04
1.2302046040920818e-02,1.9610283314870367e-04,4.3714190190121928e-04
1.2302646052921057e-02,1.9611773330041382e-04,4.3720828639657249e-04
1.2303246064921298e-02,1.9613263348317641e-04,4.3727467593212741e-04
1.2303846076921537e-02,1.9614753369706964e-04,4.3734107050788387e-04
1.2304446088921778e-02,1.9616243394217191e-04,4.3740747012384194e-04
1.2305046100922017e-02,1.9617733421856178e-04,4.3747387478000160e-04
1.2305646112922258e-02,1.9619223452631802e-04,4.3754028447636292e-04
1.2306246124922498e-02,1.9620713486551955e-04,4.3760669921292578e-04
1.2306846136922737e-02,1.9622203523624545e-04,4.3767311898969030e-04
1.2307446148922978e-02,1.9623693563857500e-04,4.3773954380665642e-04
1.2308046160923217e-02,1.9625183607258767e-04,4.3780597366382414e-04
1.2308646172923458e-02,1.9626673653836302e-04,4.3787240856119346e-04
1.2309246184923697e-02,1.9628163703598091e-04,4.3793884849876438e-04
1.2309846196923938e-02,1.9629653756552130e-04,4.3800529347653690e-04
1.2310446208924177e-02,1.9631143812706437e-04,4.3807174349451108e-04
1.2311046220924418e-02,1.9632633872069042e-04,4.3813819855268680e-04
1.2311646232924658e-02,1.9634123934647997e-04,4.3820465865106417e-04
1.2312246244924897e-02,1.9635614000451375e-04,4.3827112378964309e-04
1.2312846256925138e-02,1.9637104069487264e-04,4.3833759396842367e-04
1.2313446268925377e-02,1.9638594141763762e-04,4.3840406918740584e-04
1.2314046280925618e-02,1.9640084217288997e-04,4.3847054944658962e-04
1.2314646292925857e-02,1.9641574296071107e-04,4.3853703474597500e-04
1.2315246304926098e-02,1.9643064378118259e-04,4.3860352508556197e-04
1.2315846316926338e-02,1.9644554463438626e-04,4.3867002046535055e-04
1.2316446328926577e-02,1.9646044552040402e-04,4.3873652088534078e-04
1.2317046340926818e-02,1.9647534643931801e-04,4.3880302634553256e-04
1.2317646352927057e-02,1.9649024739121053e-04,4.3886953684592599e-04
1.2318246364927298e-02,1.9650514837616411e-04,4.3893605238652102e-04
1.2318846376927537e-02,1.9652004939426146e-04,4.3900257296731766e-04
1.2319446388927778e-02,1.9653495044558538e-04,4.3906909858831589e-04
1.2320046400928018e-02,1.9654985153021897e-04,4.3913562924951572e-04
1.2320646412928257e-02,1.9656475264824544e-04,4.3920216495091716e-04
1.2321246424928498e-02,1.9657965379974823e-04,4.3926870569252019e-04
1.2321846436928737e-02,1.9659455498481090e-04,4.3933525147432482e-04
1.2322446448928978e-02,1.9660945620351725e-04,4.3940180229633111e-04
1.2323046460929217e-02,1.9662435745595127e-04,4.3946835815853895e-04
1.2323646472929458e-02,1.9663925874219707e-04,4.3953491906094844e-04
1.2324246484929698e-02,1.9665416006233905e-04,4.3960148500355953e-04
1.2324846496929939e-02,1.9666906141646174e-04,4.3966805598637221e-04
1.2325446508930178e-02,1.9668396280464980e-04,4.3973463200938650e-04
1.2326046520930417e-02,1.9669886422698816e-04,4.3980121307260239e-04
1.2326646532930658e-02,1.9671376568356188e-04,4.3986779917601988e-04
1.2327246544930897e-02,1.9672866717445624e-04,4.3993439031963898e-04
1.2327846556931138e-02,1.9674356869975676e-04,4.4000098650345972e-04
1.2328446568931378e-02,1.9675847025954902e-04,4.4006758772748201e-04
1.2329046580931619e-02,1.9677337185391888e-04,4.4013419399170596e-04
1.2329646592931858e-02,1.9678827348295236e-04,4.4020080529613150e-04
1.2330246604932097e-02,1.9680317514673572e-04,4.4026742164075865e-04
1.2330846616932338e-02,1.9681807684535527e-04,4.4033404302558740e-04
1.2331446628932577e-02,1.9683297857889769e-04,4.4040066945061774e-04
1.2332046640932818e-02,1.9684788034744975e-04,4.4046730091584969e-04
1.2332646652933058e-02,1.9686278215109838e-04,4.4053393742128324e-04
1.2333246664933298e-02,1.9687768398993081e-04,4.4060057896691844e-04
1.2333846676933538e-02,1.9689258586403437e-04,4.4066722555275519e-04
1.2334446688933777e-02,1.9690748777349655e-04,4.4073387717879359e-04
1.2335046700934018e-02,1.9692238971840521e-04,4.4080053384503354e-04
1.2335646712934257e-02,1.9693729169884818e-04,4.4086719555147514e-04
1.2336246724934498e-02,1.9695219371491360e-04,4.4093386229811834e-04
1.2336846736934737e-02,1.9696709576668984e-04,4.4100053408496314e-04
1.2337446748934978e-02,1.9698199785426535e-04,4.4106721091200955e-04
1.2338046760935218e-02,1.9699689997772888e-04,4.4113389277925761e-04
1.2338646772935459e-02,1.9701180213716930e-04,4.4120057968670721e-04
1.2339246784935698e-02,1.9702670433267573e-04,4.4126727163435841e-04
1.2339846796935937e-02,1.9704160656433740e-04,4.4133396862221127e-04
1.2340446808936178e-02,1.9705650883224390e-04,4.4140067065026573e-04
1.2341046820936417e-02,1.9707141113648480e-04,4.4146737771852174e-04
1.2341646832936658e-02,1.9708631347715002e-04,4.4153408982697940e-04
1.2342246844936898e-02,1.9710121585432959e-04,4.4160080697563866e-04
1.2342846856937139e-02,1.9711611826811384e-04,4.4166752916449952e-04
1.2343446868937378e-02,1.9713102071859318e-04,4.4173425639356203e-04
1.2344046880937617e-02,1.9714592320585827e-04,4.4180098866282609e-04
1.2344646892937858e-02,1.9716082572999999e-04,4.4186772597229175e-04
1.2345246904938097e-02,1.9717572829110937e-04,4.4193446832195907e-04
1.2345846916938338e-02,1.9719063088927770e-04,4.4200121571182798e-04
1.2346446928938578e-02,1.9720553352459640e-04,4.4206796814189844e-04
1.2347046940938819e-02,1.9722043619715710e-04,4.4213472561217056e-04
1.2347646952939058e-02,1.9723533890705171e-04,4.4220148812264428e-04
1.2348246964939299e-02,1.9725024165437224e-04,4.4226825567331959e-04
1.2348846976939538e-02,1.9726514443921093e-04,4.4233502826419651e-04
1.2349446988939777e-02,1.9728004726166025e-04,4.4240180589527508e-04
1.2350047000940018e-02,1.9729495012181284e-04,4.4246858856655520e-04
1.2350647012940258e-02,1.9730985301976155e-04,4.4253537627803692e-04
1.2351247024940499e-02,1.9732475595559947e-04,4.4260216902972029e-04
1.2351847036940738e-02,1.9733965892941981e-04,4.4266896682160526e-04
1.2352447048940979e-02,1.9735456194131600e-04,4.4273576965369183e-04
1.2353047060941218e-02,1.9736946499138174e-04,4.4280257752597995e-04
1.2353647072941457e-02,1.9738436807971088e-04,4.4286939043846973e-04
1.2354247084941698e-02,1.9739927120639749e-04,4.4293620839116115e-04
1.2354847096941938e-02,1.9741417437153585e-04,4.4300303138405413e-04
1.2355447108942178e-02,1.9742907757522044e-04,4.4306985941714870e-04
1.2356047120942418e-02,1.9744398081754586e-04,4.4313669249044493e-04
1.2356647132942659e-02,1.9745888409860706e-04,4.4320353060394271e-04
1.2357247144942898e-02,1.9747378741849910e-04,4.4327037375764213e-04
1.2357847156943137e-02,1.9748869077731732e-04,4.4333722195154316e-04
1.2358447168943378e-02,1.9750359417515712e-04,4.4340407518564574e-04
1.2359047180943617e-02,1.9751849761211429e-04,4.4347093345994997e-04
1.2359647192943858e-02,1.9753340108828469e-04,4.4353779677445585e-04
1.2360247204944098e-02,1.9754830460376447e-04,4.4360466512916328e-04
1.2360847216944339e-02,1.9756320815864992e-04,4.4367153852407231e-04
1.2361447228944578e-02,1.9757811175303758e-04,4.4373841695918295e-04
1.2362047240944819e-02,1.9759301538702421e-04,4.4380530043449523e-04
1.2362647252945058e-02,1.9760791906070672e-04,4.4387218895000912e-04
1.2363247264945297e-02,1.9762282277418228e-04,4.4393908250572455e-04
1.2363847276945538e-02,1.9763772652754829e-04,4.4400598110164163e-04
1.2364447288945778e-02,1.9765263032090228e-04,4.4407288473776032e-04
1.2365047300946019e-02,1.9766753415434207e-04,4.4413979341408061e-04
1.2365647312946258e-02,1.9768243802796562e-04,4.4420670713060250e-04
1.2366247324946499e-02,1.9769734194187115e-04,4.4427362588732604e-04
1.2366847336946738e-02,1.9771224589615709e-04,4.4434054968425112e-04
1.2367447348946977e-02,1.9772714989092207e-04,4.4440747852137781e-04
1.2368047360947218e-02,1.9774205392626492e-04,4.4447441239870615e-04
1.2368647372947458e-02,1.9775695800228465e-04,4.4454135131623610e-04
1.2369247384947699e-02,1.9777186211908054e-04,4.4460829527396759e-04
1.2369847396947938e-02,1.9778676627675210e-04,4.4467524427190073e-04
1.2370447408948179e-02,1.9780167047539900e-04,4.4474219831003547e-04
1.2371047420948418e-02,1.9781657471512116e-04,4.4480915738837187e-04
1.2371647432948657e-02,1.9783147899601870e-04,4.4487612150690981e-04
1.2372247444948898e-02,1.9784638331819191e-04,4.4494309066564936e-04
